student_id,department,year,subject,marks,attendance,assignment_completion,study_hours,sleep_hours,stress_level,gpa,mood,is_weak_subject,burnout_risk
53,Civil Engineering,2,Software Engineering,67.38,79.05,69.27,2.11,6.85,67.81,2.7,burnout,0,0
53,Electronics,1,Database Systems,73.58,91.26,84.09,4.63,6.37,77.06,2.94,anxious,0,0
53,Computer Science,4,Mathematics,93.76,74.2,70.18,2.71,6.68,53.01,3.75,happy,1,0
53,Computer Science,3,Data Structures,56.07,75.56,51.94,5.56,6.21,83.92,2.24,burnout,1,0
54,Electronics,2,Mathematics,72.48,77.47,70.42,6.32,8.47,54.58,2.9,burnout,0,0
54,Electronics,1,Computer Networks,84.96,87.52,80.66,6.0,8.69,33.07,3.4,anxious,0,0
54,Information Technology,4,Data Structures,80.41,52.54,52.4,6.75,8.83,60.09,3.22,burnout,1,0
54,Computer Science,4,Database Systems,89.5,99.72,100.0,5.48,7.55,59.5,3.58,stressed,0,0
54,Information Technology,3,Artificial Intelligence,81.48,67.35,82.33,3.65,8.62,62.38,3.26,okay,1,0
55,Electronics,3,Mathematics,81.07,77.23,65.12,0.0,8.51,61.52,3.24,okay,0,0
55,Information Technology,3,Data Structures,67.72,61.4,46.32,2.66,9.55,65.68,2.71,okay,1,0
55,Information Technology,1,Artificial Intelligence,72.27,71.34,69.0,9.46,9.45,70.14,2.89,okay,1,0
55,Mechanical Engineering,4,Operating Systems,75.62,77.09,60.51,4.54,8.46,66.4,3.02,burnout,0,0
56,Computer Science,4,Computer Networks,52.9,57.29,33.53,0.83,8.87,78.94,2.12,anxious,1,0
56,Electronics,1,Data Structures,57.57,93.43,79.25,4.29,9.06,90.99,2.3,stressed,1,0
56,Electronics,4,Mathematics,67.24,66.63,38.45,2.56,8.12,69.85,2.69,anxious,1,0
56,Electronics,3,Database Systems,55.51,81.15,70.79,2.7,8.84,77.17,2.22,happy,1,0
56,Computer Science,4,Software Engineering,62.85,100.0,89.01,4.04,8.73,80.36,2.51,anxious,0,0
56,Computer Science,4,Operating Systems,81.49,84.31,69.75,4.72,8.67,56.25,3.26,burnout,0,0
57,Mechanical Engineering,1,Operating Systems,100.0,72.72,45.85,5.47,7.33,46.26,4.0,stressed,1,0
57,Computer Science,2,Database Systems,87.62,92.68,100.0,2.51,6.14,31.98,3.5,happy,0,0
57,Mechanical Engineering,4,Mathematics,59.83,100.0,95.28,4.98,6.34,31.56,2.39,burnout,1,0
57,Information Technology,3,Computer Networks,51.78,97.57,100.0,5.56,7.43,42.3,2.07,stressed,1,0
57,Mechanical Engineering,4,Data Structures,78.59,61.78,45.96,3.14,6.61,44.62,3.14,stressed,1,0
57,Computer Science,3,Artificial Intelligence,60.35,98.2,86.87,2.57,6.1,60.7,2.41,happy,0,0
58,Civil Engineering,2,Artificial Intelligence,49.38,84.2,67.69,4.85,8.9,43.52,1.98,stressed,1,0
58,Information Technology,3,Mathematics,43.4,80.1,67.72,3.78,8.72,49.17,1.74,stressed,1,0
58,Mechanical Engineering,2,Computer Networks,51.5,100.0,95.61,3.41,8.74,54.59,2.06,burnout,1,0
58,Computer Science,3,Database Systems,61.1,85.54,75.92,4.9,8.35,29.03,2.44,burnout,0,0
58,Electronics,2,Operating Systems,31.38,82.14,91.25,8.46,9.16,60.04,1.26,burnout,1,0
59,Electronics,2,Data Structures,22.09,67.02,60.93,4.99,5.27,68.55,0.88,okay,1,0
59,Mechanical Engineering,2,Software Engineering,38.54,63.38,54.99,8.67,6.64,56.92,1.54,okay,1,0
59,Information Technology,1,Computer Networks,71.19,96.91,82.74,1.45,5.9,43.9,2.85,stressed,0,0
59,Computer Science,1,Database Systems,33.66,83.61,77.91,7.54,6.33,51.84,1.35,stressed,1,0
60,Civil Engineering,2,Operating Systems,71.74,79.56,82.87,3.9,8.94,63.37,2.87,anxious,0,0
60,Electronics,2,Mathematics,40.01,70.19,57.22,6.75,9.88,69.27,1.6,anxious,1,0
60,Mechanical Engineering,2,Computer Networks,73.23,83.35,74.46,4.57,8.63,85.87,2.93,burnout,0,0
60,Mechanical Engineering,2,Software Engineering,59.31,81.34,71.24,3.7,8.88,82.88,2.37,stressed,1,0
60,Civil Engineering,4,Artificial Intelligence,70.23,35.89,38.86,4.39,8.12,81.37,2.81,anxious,1,0
60,Mechanical Engineering,4,Database Systems,77.73,94.21,77.06,4.81,7.62,69.59,3.11,okay,0,0
61,Mechanical Engineering,3,Software Engineering,44.39,92.85,88.71,5.43,8.0,53.54,1.78,burnout,1,0
61,Civil Engineering,1,Mathematics,78.1,97.74,93.81,4.9,8.4,31.54,3.12,stressed,0,0
61,Information Technology,3,Operating Systems,42.31,79.64,55.27,0.73,8.02,48.04,1.69,anxious,1,0
61,Information Technology,4,Database Systems,71.49,77.98,70.48,5.22,8.18,36.56,2.86,happy,0,0
62,Mechanical Engineering,3,Software Engineering,72.62,68.56,54.01,2.12,6.91,78.93,2.9,okay,1,0
62,Computer Science,3,Computer Networks,85.0,49.94,51.3,1.52,7.14,67.52,3.4,okay,1,0
62,Computer Science,3,Database Systems,88.1,60.37,24.14,4.37,7.62,84.0,3.52,okay,1,0
62,Electronics,4,Artificial Intelligence,80.61,72.63,73.43,2.05,7.26,73.01,3.22,okay,1,0
63,Information Technology,4,Computer Networks,70.13,93.35,65.68,3.94,10.67,40.89,2.81,happy,0,0
63,Information Technology,3,Software Engineering,89.13,80.23,81.76,1.93,11.7,23.25,3.57,happy,0,0
63,Mechanical Engineering,4,Mathematics,67.63,68.34,68.79,3.02,10.81,48.56,2.71,happy,1,0
63,Mechanical Engineering,1,Artificial Intelligence,70.94,94.17,82.49,5.51,12.0,36.64,2.84,burnout,0,0
63,Information Technology,3,Data Structures,100.0,60.08,59.29,2.37,11.17,30.49,4.0,anxious,1,0
63,Electronics,2,Database Systems,58.22,95.88,88.32,3.43,11.21,36.72,2.33,burnout,1,0
64,Civil Engineering,1,Operating Systems,75.49,45.56,35.5,1.56,6.74,52.3,3.02,anxious,1,0
64,Computer Science,4,Data Structures,82.95,100.0,93.27,4.6,6.24,61.36,3.32,stressed,0,0
64,Computer Science,3,Artificial Intelligence,79.01,78.86,77.68,1.86,7.22,40.78,3.16,happy,0,0
64,Computer Science,3,Database Systems,75.16,66.47,51.13,6.25,7.63,45.58,3.01,okay,1,0
64,Civil Engineering,3,Mathematics,53.24,89.58,77.33,5.21,6.73,58.61,2.13,okay,1,0
65,Mechanical Engineering,1,Computer Networks,61.46,62.99,54.51,0.0,4.29,55.41,2.46,stressed,1,0
65,Information Technology,1,Data Structures,61.41,80.23,77.58,3.92,5.6,67.81,2.46,stressed,0,0
65,Civil Engineering,4,Software Engineering,93.39,69.15,63.44,7.1,5.59,35.66,3.74,burnout,1,0
65,Computer Science,2,Operating Systems,79.67,68.87,40.36,4.51,4.82,52.04,3.19,stressed,1,0
65,Computer Science,3,Artificial Intelligence,73.28,90.15,58.4,2.13,5.41,40.11,2.93,stressed,0,0
65,Electronics,4,Database Systems,52.58,68.04,77.96,3.78,5.48,43.33,2.1,anxious,1,0
66,Civil Engineering,3,Computer Networks,61.31,70.75,59.93,3.36,7.36,48.96,2.45,happy,1,0
66,Computer Science,4,Software Engineering,74.03,83.7,80.31,6.28,6.57,48.13,2.96,burnout,0,0
66,Information Technology,3,Database Systems,85.41,61.14,52.68,4.93,7.04,38.79,3.42,stressed,1,0
66,Electronics,3,Operating Systems,62.45,82.28,65.7,8.18,7.17,19.72,2.5,stressed,0,0
66,Mechanical Engineering,2,Data Structures,96.6,80.1,70.19,3.29,7.76,23.75,3.86,anxious,0,0
66,Computer Science,3,Mathematics,51.3,100.0,75.76,3.47,7.37,34.85,2.05,burnout,1,0
67,Electronics,2,Database Systems,41.39,82.36,75.75,4.08,7.4,69.29,1.66,happy,1,0
67,Civil Engineering,4,Data Structures,39.72,88.58,78.87,1.51,8.11,54.69,1.59,happy,1,0
67,Information Technology,3,Artificial Intelligence,53.07,97.63,90.19,1.59,8.47,60.23,2.12,stressed,1,0
67,Civil Engineering,1,Mathematics,50.06,76.89,75.49,1.46,7.15,54.25,2.0,burnout,1,0
67,Mechanical Engineering,3,Software Engineering,44.34,90.71,80.1,2.25,7.45,62.72,1.77,stressed,1,0
68,Electronics,3,Software Engineering,62.41,77.28,63.06,6.64,7.21,62.81,2.5,okay,0,0
68,Computer Science,2,Artificial Intelligence,50.09,95.11,78.76,5.58,7.95,32.61,2.0,anxious,1,0
68,Civil Engineering,1,Mathematics,46.36,90.96,82.01,2.09,7.85,49.36,1.85,stressed,1,0
68,Mechanical Engineering,2,Operating Systems,65.5,88.77,99.65,0.87,7.56,63.85,2.62,burnout,0,0
68,Mechanical Engineering,2,Database Systems,44.09,60.05,52.15,5.84,8.26,52.83,1.76,happy,1,0
69,Mechanical Engineering,1,Software Engineering,50.42,64.61,54.48,4.89,7.34,70.45,2.02,stressed,1,0
69,Computer Science,3,Artificial Intelligence,64.13,74.47,62.24,5.92,7.35,76.6,2.57,stressed,1,0
69,Information Technology,3,Computer Networks,45.49,86.34,78.8,6.11,6.15,66.09,1.82,burnout,1,0
69,Information Technology,2,Operating Systems,49.81,41.62,30.15,1.95,6.61,60.22,1.99,okay,1,0
70,Civil Engineering,2,Artificial Intelligence,81.72,69.84,74.79,2.04,8.46,71.74,3.27,burnout,1,0
70,Computer Science,3,Database Systems,100.0,76.23,62.63,6.84,8.72,88.29,4.0,anxious,0,0
70,Mechanical Engineering,4,Mathematics,100.0,67.88,52.78,5.05,8.93,75.09,4.0,anxious,1,0
70,Computer Science,2,Data Structures,100.0,57.45,62.23,2.0,8.36,67.07,4.0,stressed,1,0
70,Mechanical Engineering,4,Operating Systems,100.0,100.0,96.07,3.63,8.67,76.25,4.0,burnout,0,0
71,Computer Science,1,Operating Systems,74.31,93.86,80.25,5.35,9.96,77.61,2.97,burnout,0,0
71,Information Technology,2,Mathematics,43.15,61.67,66.08,5.88,9.74,98.65,1.73,stressed,1,0
71,Information Technology,3,Data Structures,52.61,78.88,75.53,2.93,10.42,82.35,2.1,burnout,1,0
71,Computer Science,3,Software Engineering,74.89,86.82,85.88,2.0,10.35,84.73,3.0,okay,0,0
71,Civil Engineering,3,Artificial Intelligence,86.9,80.6,70.16,4.54,10.39,81.62,3.48,okay,0,0
72,Civil Engineering,2,Database Systems,52.29,67.06,67.29,3.22,6.89,96.83,2.09,okay,1,0
72,Civil Engineering,3,Mathematics,65.39,59.51,65.68,4.52,6.65,78.61,2.62,burnout,1,0
72,Computer Science,1,Data Structures,27.19,86.13,67.22,1.29,7.14,78.54,1.09,happy,1,0
72,Civil Engineering,3,Artificial Intelligence,58.64,100.0,84.64,0.59,7.2,73.16,2.35,okay,1,0
72,Mechanical Engineering,1,Software Engineering,59.37,71.78,66.2,5.0,7.3,95.28,2.37,anxious,1,0
72,Civil Engineering,3,Computer Networks,60.02,60.11,49.96,4.52,6.1,74.27,2.4,stressed,1,0
73,Computer Science,2,Operating Systems,49.04,81.16,88.18,2.77,7.78,32.91,1.96,anxious,1,0
73,Mechanical Engineering,2,Data Structures,61.54,55.08,41.29,2.67,6.86,18.11,2.46,stressed,1,0
73,Electronics,3,Computer Networks,87.85,60.71,55.52,4.79,7.02,26.86,3.51,stressed,1,0
73,Information Technology,3,Database Systems,91.42,67.81,76.01,6.5,7.43,38.52,3.66,burnout,1,0
73,Electronics,2,Software Engineering,61.26,93.89,91.06,0.93,7.07,33.52,2.45,anxious,0,0
74,Electronics,4,Database Systems,77.36,79.35,56.1,5.03,8.06,73.32,3.09,burnout,0,0
74,Information Technology,3,Computer Networks,100.0,74.99,73.14,1.96,8.0,60.57,4.0,burnout,1,0
74,Information Technology,2,Operating Systems,100.0,74.46,65.7,5.65,7.28,56.44,4.0,anxious,1,0
74,Mechanical Engineering,4,Mathematics,100.0,100.0,77.08,5.38,8.22,55.78,4.0,stressed,0,0
75,Electronics,1,Artificial Intelligence,58.95,66.94,77.3,3.4,7.15,92.79,2.36,happy,1,0
75,Civil Engineering,4,Software Engineering,71.98,86.79,64.1,4.41,6.99,86.9,2.88,stressed,0,0
75,Computer Science,4,Computer Networks,77.05,100.0,88.15,2.76,7.03,72.75,3.08,okay,0,0
75,Electronics,4,Mathematics,68.62,84.27,83.95,3.46,6.97,84.81,2.74,stressed,0,0
75,Computer Science,2,Data Structures,82.29,68.74,70.17,1.97,5.63,53.48,3.29,stressed,1,0
76,Civil Engineering,1,Database Systems,82.74,92.89,79.73,3.91,6.32,29.27,3.31,okay,0,0
76,Mechanical Engineering,3,Artificial Intelligence,92.77,69.65,57.76,6.89,7.68,13.44,3.71,stressed,1,0
76,Electronics,2,Computer Networks,77.09,75.8,76.13,4.68,7.76,36.42,3.08,okay,0,0
76,Mechanical Engineering,1,Mathematics,77.96,70.82,52.88,2.35,7.9,59.94,3.12,happy,1,0
76,Electronics,4,Software Engineering,50.16,60.16,58.97,5.09,7.15,44.28,2.01,burnout,1,0
76,Civil Engineering,2,Operating Systems,75.48,84.92,77.29,0.0,6.85,28.9,3.02,stressed,0,0
77,Civil Engineering,4,Database Systems,77.02,92.7,85.18,4.33,12.0,34.63,3.08,burnout,0,0
77,Computer Science,3,Operating Systems,55.78,85.39,66.97,5.07,11.85,34.53,2.23,stressed,1,0
77,Mechanical Engineering,3,Computer Networks,78.8,100.0,87.19,4.85,11.33,30.2,3.15,happy,0,0
77,Electronics,2,Software Engineering,76.5,57.09,37.21,5.2,11.18,37.22,3.06,happy,1,0
77,Information Technology,4,Mathematics,67.68,69.52,63.7,4.89,12.0,20.41,2.71,okay,1,0
77,Information Technology,1,Data Structures,95.39,45.04,51.4,6.11,10.83,33.02,3.82,burnout,1,0
78,Information Technology,4,Artificial Intelligence,63.21,81.29,63.9,4.51,6.43,59.97,2.53,burnout,0,0
78,Mechanical Engineering,1,Operating Systems,84.64,89.77,89.37,3.53,5.91,62.87,3.39,okay,0,0
78,Civil Engineering,3,Software Engineering,82.87,79.25,97.53,1.78,7.14,77.67,3.31,anxious,0,0
78,Electronics,2,Computer Networks,88.9,100.0,93.72,4.78,7.25,60.68,3.56,anxious,0,0
78,Electronics,3,Data Structures,100.0,70.61,50.36,3.59,6.61,49.88,4.0,stressed,1,0
78,Information Technology,2,Database Systems,100.0,73.14,65.4,4.12,5.51,66.37,4.0,stressed,1,0
79,Mechanical Engineering,3,Database Systems,62.59,100.0,79.22,2.62,6.58,41.21,2.5,anxious,0,0
79,Electronics,3,Operating Systems,55.35,70.74,81.28,3.43,7.8,68.82,2.21,happy,1,0
79,Civil Engineering,4,Software Engineering,60.6,100.0,92.69,7.03,7.52,68.31,2.42,anxious,0,0
79,Information Technology,3,Mathematics,76.17,89.36,68.98,4.11,8.08,60.42,3.05,happy,0,0
79,Computer Science,3,Computer Networks,48.52,87.93,80.65,3.76,7.43,61.53,1.94,anxious,1,0
79,Mechanical Engineering,2,Artificial Intelligence,70.11,100.0,97.84,4.62,7.87,70.14,2.8,okay,0,0
80,Civil Engineering,2,Database Systems,53.07,70.22,52.3,2.43,4.47,73.36,2.12,okay,1,1
80,Mechanical Engineering,3,Mathematics,56.49,93.53,75.1,7.04,5.69,81.15,2.26,anxious,1,1
80,Information Technology,1,Software Engineering,51.07,92.82,72.62,5.78,5.45,79.38,2.04,burnout,1,1
80,Information Technology,4,Operating Systems,69.97,66.57,65.89,2.1,4.49,76.62,2.8,anxious,1,0
80,Information Technology,3,Artificial Intelligence,76.48,61.51,60.88,5.25,5.47,63.07,3.06,stressed,1,0
80,Computer Science,1,Data Structures,65.33,71.92,54.64,0.07,4.39,76.88,2.61,burnout,1,0
81,Information Technology,1,Mathematics,75.79,75.62,63.36,5.29,6.67,39.57,3.03,anxious,0,0
81,Information Technology,3,Data Structures,91.27,67.83,64.73,4.63,6.35,41.03,3.65,happy,1,0
81,Civil Engineering,1,Artificial Intelligence,69.56,71.04,45.81,5.28,6.95,36.5,2.78,stressed,1,0
81,Civil Engineering,4,Operating Systems,78.62,89.45,91.22,8.04,6.77,55.46,3.14,okay,0,0
82,Electronics,2,Computer Networks,99.73,100.0,81.82,7.06,8.93,84.52,3.99,happy,0,0
82,Electronics,2,Database Systems,100.0,48.5,49.9,5.77,9.69,73.52,4.0,okay,1,0
82,Mechanical Engineering,4,Operating Systems,100.0,72.41,54.58,6.96,9.63,99.07,4.0,burnout,1,0
82,Mechanical Engineering,1,Artificial Intelligence,98.12,100.0,82.58,3.03,10.47,92.31,3.92,okay,0,0
82,Mechanical Engineering,3,Mathematics,100.0,66.8,79.99,2.94,9.8,76.09,4.0,okay,1,0
82,Mechanical Engineering,2,Software Engineering,91.41,92.81,87.68,4.93,9.91,82.45,3.66,anxious,0,0
83,Information Technology,1,Database Systems,17.48,88.08,80.78,5.53,7.11,36.59,0.7,happy,1,0
83,Information Technology,4,Software Engineering,23.54,77.76,79.3,4.52,6.95,55.48,0.94,burnout,1,0
83,Electronics,1,Mathematics,41.77,74.88,65.73,4.42,7.05,37.73,1.67,stressed,1,0
83,Information Technology,2,Artificial Intelligence,33.24,81.12,84.93,3.76,6.31,47.42,1.33,okay,1,0
83,Mechanical Engineering,3,Operating Systems,35.21,84.63,69.5,3.64,6.2,42.06,1.41,anxious,1,0
84,Civil Engineering,3,Mathematics,41.94,76.38,68.12,4.96,6.33,52.22,1.68,happy,1,0
84,Computer Science,1,Computer Networks,39.37,64.37,53.06,3.3,6.01,36.55,1.57,burnout,1,0
84,Information Technology,2,Software Engineering,46.59,82.72,80.4,2.89,6.19,37.95,1.86,okay,1,0
84,Civil Engineering,4,Operating Systems,40.71,67.27,66.28,0.43,6.8,40.25,1.63,happy,1,0
84,Civil Engineering,4,Artificial Intelligence,49.07,100.0,93.5,1.99,5.77,40.38,1.96,happy,1,0
84,Mechanical Engineering,1,Database Systems,50.27,67.5,69.91,2.9,6.34,39.81,2.01,anxious,1,0
85,Electronics,1,Mathematics,100.0,90.23,77.06,5.61,6.59,66.7,4.0,anxious,0,0
85,Computer Science,2,Computer Networks,74.8,72.51,82.29,3.85,5.78,28.77,2.99,burnout,1,0
85,Mechanical Engineering,3,Data Structures,75.43,95.54,83.25,6.11,5.54,56.57,3.02,happy,0,0
85,Computer Science,1,Artificial Intelligence,92.75,85.17,79.28,1.49,7.86,53.12,3.71,anxious,0,0
86,Mechanical Engineering,3,Database Systems,71.75,62.48,58.4,1.81,7.57,55.75,2.87,anxious,1,0
86,Mechanical Engineering,4,Computer Networks,44.36,71.91,59.24,5.67,8.1,58.8,1.77,happy,1,0
86,Civil Engineering,2,Operating Systems,67.44,72.3,57.89,3.54,8.09,74.72,2.7,stressed,1,0
86,Civil Engineering,4,Mathematics,38.33,87.26,67.51,5.36,7.84,75.75,1.53,burnout,1,0
87,Mechanical Engineering,4,Data Structures,71.37,85.63,90.61,5.38,5.08,27.21,2.85,burnout,0,0
87,Information Technology,2,Operating Systems,47.5,76.07,76.76,3.95,5.3,29.23,1.9,anxious,1,0
87,Electronics,2,Artificial Intelligence,53.19,93.35,99.93,3.59,5.06,33.63,2.13,happy,1,0
87,Mechanical Engineering,1,Mathematics,66.07,58.98,64.8,3.27,5.11,24.22,2.64,okay,1,0
88,Computer Science,2,Artificial Intelligence,100.0,100.0,69.16,7.45,7.48,71.76,4.0,happy,0,0
88,Information Technology,2,Software Engineering,100.0,73.64,60.57,4.66,7.71,59.46,4.0,happy,1,0
88,Electronics,2,Mathematics,86.71,63.05,52.24,6.51,7.51,73.27,3.47,burnout,1,0
88,Civil Engineering,3,Data Structures,91.15,91.37,89.09,7.7,7.67,75.54,3.65,okay,0,0
89,Computer Science,2,Operating Systems,58.74,61.93,60.79,4.39,8.21,85.84,2.35,anxious,1,0
89,Computer Science,3,Data Structures,61.35,97.2,90.8,5.07,8.45,68.48,2.45,anxious,0,0
89,Electronics,4,Mathematics,89.55,95.58,75.13,1.44,8.54,68.56,3.58,anxious,0,0
89,Mechanical Engineering,2,Software Engineering,53.24,61.23,50.42,1.69,9.09,69.59,2.13,burnout,1,0
89,Information Technology,3,Computer Networks,70.16,87.27,62.06,4.02,8.76,96.22,2.81,okay,0,0
90,Mechanical Engineering,2,Artificial Intelligence,73.87,100.0,99.32,3.53,7.67,73.87,2.95,stressed,0,0
90,Computer Science,4,Mathematics,64.35,70.87,58.49,1.89,8.09,77.6,2.57,stressed,1,0
90,Information Technology,1,Computer Networks,72.47,71.44,46.09,4.54,8.19,43.81,2.9,stressed,1,0
90,Civil Engineering,1,Data Structures,64.64,100.0,99.11,4.21,7.8,77.92,2.59,happy,0,0
90,Civil Engineering,2,Database Systems,77.53,83.0,77.34,6.54,8.37,68.74,3.1,anxious,0,0
91,Information Technology,1,Software Engineering,44.64,87.6,80.61,2.18,5.51,26.98,1.79,anxious,1,0
91,Civil Engineering,2,Database Systems,54.16,69.81,67.06,8.16,5.85,16.96,2.17,anxious,1,0
91,Civil Engineering,3,Data Structures,52.02,86.76,73.78,3.71,5.41,36.34,2.08,stressed,1,0
91,Civil Engineering,3,Artificial Intelligence,27.81,76.49,54.68,5.31,6.07,23.65,1.11,stressed,1,0
92,Mechanical Engineering,3,Database Systems,72.83,59.04,47.3,6.08,6.23,41.6,2.91,okay,1,0
92,Mechanical Engineering,1,Mathematics,67.98,88.28,91.45,3.07,8.23,54.13,2.72,burnout,0,0
92,Information Technology,1,Computer Networks,68.88,74.17,68.66,4.9,7.67,52.88,2.76,stressed,1,0
92,Civil Engineering,4,Data Structures,53.19,70.13,67.65,2.04,7.87,63.27,2.13,stressed,1,0
92,Electronics,2,Artificial Intelligence,62.39,82.56,64.67,3.59,7.73,66.03,2.5,anxious,0,0
93,Mechanical Engineering,4,Software Engineering,50.77,97.16,91.47,4.86,8.03,40.44,2.03,okay,1,0
93,Electronics,2,Operating Systems,62.25,75.67,57.41,0.43,7.98,64.18,2.49,okay,0,0
93,Mechanical Engineering,2,Computer Networks,64.94,69.81,59.06,3.3,7.19,39.8,2.6,burnout,1,0
93,Computer Science,1,Database Systems,74.74,95.27,85.89,0.85,7.21,52.39,2.99,happy,0,0
93,Computer Science,1,Data Structures,85.8,100.0,100.0,2.88,7.51,65.44,3.43,anxious,0,0
93,Information Technology,1,Mathematics,68.59,72.46,62.23,4.55,7.96,52.22,2.74,okay,1,0
94,Civil Engineering,4,Operating Systems,52.96,84.65,75.62,6.44,8.82,37.34,2.12,anxious,1,0
94,Civil Engineering,4,Mathematics,35.45,91.4,81.31,4.84,9.39,53.47,1.42,happy,1,0
94,Electronics,3,Computer Networks,64.08,88.75,78.58,5.16,9.17,46.45,2.56,happy,0,0
94,Mechanical Engineering,2,Database Systems,83.07,96.06,79.16,4.72,9.03,34.89,3.32,happy,0,0
95,Electronics,3,Mathematics,77.16,74.92,82.39,3.05,4.08,43.48,3.09,stressed,1,0
95,Computer Science,3,Operating Systems,74.49,85.17,72.91,2.99,4.14,46.75,2.98,anxious,0,0
95,Information Technology,2,Data Structures,76.33,72.2,61.39,3.84,4.21,50.31,3.05,stressed,1,0
95,Computer Science,1,Software Engineering,75.64,95.07,86.53,2.99,4.16,55.78,3.03,happy,0,0
96,Information Technology,1,Computer Networks,51.13,75.99,76.85,0.0,7.21,76.24,2.05,anxious,1,0
96,Electronics,1,Software Engineering,54.39,87.05,71.27,2.58,7.06,75.14,2.18,burnout,1,0
96,Information Technology,2,Mathematics,59.79,74.46,37.95,3.25,6.7,64.24,2.39,burnout,1,0
96,Computer Science,1,Data Structures,31.19,81.64,86.76,4.63,7.74,77.15,1.25,stressed,1,0
96,Civil Engineering,1,Artificial Intelligence,46.43,69.58,51.08,0.5,7.59,74.74,1.86,okay,1,0
97,Computer Science,3,Artificial Intelligence,82.6,62.93,61.87,3.35,6.68,63.92,3.3,okay,1,0
97,Civil Engineering,4,Operating Systems,65.61,58.58,60.33,1.71,6.86,77.31,2.62,burnout,1,0
97,Information Technology,1,Mathematics,60.18,97.74,92.78,2.61,5.81,87.79,2.41,burnout,0,1
97,Electronics,1,Data Structures,71.51,76.91,75.27,6.23,6.49,80.9,2.86,happy,0,0
97,Computer Science,3,Database Systems,64.02,52.61,34.21,7.53,5.98,54.26,2.56,burnout,1,0
98,Mechanical Engineering,4,Mathematics,98.91,86.38,79.97,6.56,6.98,22.9,3.96,okay,0,0
98,Mechanical Engineering,4,Computer Networks,74.41,92.45,92.21,4.9,6.73,51.6,2.98,okay,0,0
98,Mechanical Engineering,1,Database Systems,100.0,100.0,97.36,7.56,7.05,15.53,4.0,burnout,0,0
98,Information Technology,1,Artificial Intelligence,72.68,90.82,71.24,5.51,7.66,53.99,2.91,happy,0,0
98,Mechanical Engineering,2,Software Engineering,81.92,65.18,50.2,6.5,7.3,45.31,3.28,anxious,1,0
98,Computer Science,1,Operating Systems,76.6,49.61,33.94,7.82,7.41,26.31,3.06,happy,1,0
99,Mechanical Engineering,4,Computer Networks,87.28,100.0,82.27,4.0,4.72,83.7,3.49,burnout,0,0
99,Mechanical Engineering,1,Database Systems,93.26,76.41,58.09,3.44,5.64,69.96,3.73,happy,0,0
99,Civil Engineering,1,Data Structures,90.16,83.67,76.42,4.3,5.7,92.69,3.61,burnout,0,0
99,Electronics,4,Artificial Intelligence,87.29,83.79,81.94,1.72,5.99,93.86,3.49,happy,0,0
